Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
752,4834,Miter Saw,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5636,Crow Bar,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,4770,Hand Truck,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,3760,Hole Hawg,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,449,File,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5001,Rotary Hammer Drill [lost],7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,
752,362,Key Hole Saw,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,4811,Level,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5343,Notched Trowel,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,339,Paint Mixer Drill Bit,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5654,Power Sander,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,
752,32,Pry Bar,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5543,"Push Broom, Small",7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5620,Quick Grip Clamp,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5635,Quick Grip Clamp,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,478,Square,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,3721,Tile Saw,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5253,"Shop Vac, Dry Only, 1 Gal",7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,680,Back Saw,7/12/2017 8:47 PM,7/23/2017 5:16 PM,7/19/2017,$0.00,
752,5338,Caulk Gun,7/12/2017 8:47 PM,7/23/2017 5:16 PM,7/19/2017,$0.00,
752,4834,Miter Saw,7/12/2017 8:47 PM,7/23/2017 5:16 PM,7/19/2017,$0.00,
752,478,Square,7/12/2017 8:47 PM,7/23/2017 5:16 PM,7/19/2017,$0.00,
752,5253,"Shop Vac, Dry Only, 1 Gal",7/12/2017 8:47 PM,7/23/2017 5:16 PM,7/19/2017,$0.00,
752,680,Back Saw,7/23/2017 5:16 PM,7/29/2017 10:16 AM,7/31/2017,$0.00,Renewal
752,5338,Caulk Gun,7/23/2017 5:16 PM,7/29/2017 10:16 AM,7/31/2017,$0.00,Renewal
752,4834,Miter Saw,7/23/2017 5:16 PM,7/29/2017 10:16 AM,7/31/2017,$0.00,Renewal
752,478,Square,7/23/2017 5:16 PM,7/29/2017 10:16 AM,7/31/2017,$0.00,Renewal
752,5253,"Shop Vac, Dry Only, 1 Gal",7/23/2017 5:16 PM,7/29/2017 10:16 AM,7/31/2017,$0.00,Renewal
752,680,Back Saw,7/29/2017 10:16 AM,8/5/2017 8:46 AM,8/5/2017,$0.00,Renewal
752,5338,Caulk Gun,7/29/2017 10:16 AM,8/5/2017 8:46 AM,8/5/2017,$0.00,Renewal
752,4834,Miter Saw,7/29/2017 10:16 AM,8/5/2017 8:46 AM,8/5/2017,$0.00,Renewal
752,5664,Jigsaw,7/29/2017 10:16 AM,8/5/2017 8:46 AM,8/5/2017,$0.00,
752,478,Square,7/29/2017 10:16 AM,8/5/2017 8:46 AM,8/5/2017,$0.00,Renewal
752,5253,"Shop Vac, Dry Only, 1 Gal",7/29/2017 10:16 AM,8/5/2017 8:46 AM,8/5/2017,$0.00,Renewal
752,680,Back Saw,8/5/2017 8:46 AM,8/6/2017 5:06 PM,8/12/2017,$0.00,Renewal
