Loan ID,Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
4074929,5080,6938,C-clamp,10/7/2023 10:14 AM,,10/14/2023,$10.40,
4074930,5080,7467,C-clamp,10/7/2023 10:14 AM,,10/14/2023,$10.40,
4074925,5080,4656,Pry Bar,10/7/2023 10:14 AM,,10/14/2023,$10.40,
4074923,5080,848,pry bar,10/7/2023 10:14 AM,,10/14/2023,$10.40,
4074922,5080,8411,Toolbag,10/7/2023 10:14 AM,,10/14/2023,$10.40,
4074924,5080,9162,Stud Finder,10/7/2023 10:14 AM,,10/14/2023,$10.40,
4320777,4363,832,Cordless Drill Set,1/24/2024 6:05 PM,,2/7/2024,$0.00,
4198873,5180,6514,Poster Stapler,11/22/2023 8:06 PM,,12/6/2023,$5.10,
3352505,4200,266,Welder,12/11/2022 6:25 PM,,12/31/2022,$39.10,
3352504,4200,6944,Welding Helmet,12/11/2022 6:25 PM,,12/31/2022,$39.10,
3286388,4140,7470,Flex LW1503 Compact 5-Inch Wet Polisher With Central Water Feed,11/8/2022 9:03 PM,,11/22/2022,$43.00,Renewal
3286386,4140,7385,Grinder,11/8/2022 9:03 PM,,11/22/2022,$43.00,Renewal
3742413,4401,216,Claw Hammer,6/6/2023 8:45 PM,,6/13/2023,$22.70,Renewal
3742415,4401,803,Bit set,6/6/2023 8:45 PM,,6/13/2023,$22.70,
3742416,4401,9194,Hole Saw,6/6/2023 8:45 PM,,6/13/2023,$22.70,
3742414,4401,4612,Corded Drill,6/6/2023 8:45 PM,,6/13/2023,$22.70,
3742412,4401,8266,Stud Finder,6/6/2023 8:45 PM,,6/13/2023,$22.70,Renewal
3351019,4180,8242,Cordless Framing Nailer Set BATT_X,12/10/2022 12:07 PM,,12/17/2022,$40.50,Renewal
3351017,4180,8182,Electric Marker,12/10/2022 12:07 PM,,12/17/2022,$40.50,Renewal
3351016,4180,7393,Garden Hose Sprayer,12/10/2022 12:07 PM,,12/17/2022,$40.50,Renewal
3351015,4180,8391,Four Channel Powered Mixer,12/10/2022 12:07 PM,,12/17/2022,$40.50,
3351020,4180,8392,PA Speaker,12/10/2022 12:07 PM,,12/17/2022,$40.50,
3351021,4180,8393,PA Speaker,12/10/2022 12:07 PM,,12/17/2022,$40.50,
3352515,4180,7324,Bench Grinder,12/11/2022 6:40 PM,,12/31/2022,$39.10,
3356274,4180,8248,Cordless Blower BATT_X,12/13/2022 9:13 PM,,12/20/2022,$40.20,
3356273,4180,8949,Electronics Repair Kit,12/13/2022 9:13 PM,,12/20/2022,$40.20,
3356276,4180,633,Infrared Thermometer,12/13/2022 9:13 PM,,12/20/2022,$40.20,
3394074,4180,8378,Popcorn Machine,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394070,4180,495,Work Light,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394067,4180,9014,Grinder,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394072,4180,5485,Leaf Blower,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394077,4180,9015,Dewalt Battery 20V,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394078,4180,9016,Dewalt Battery 20V,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394065,4180,9017,Dewalt Battery 60V,1/11/2023 8:27 PM,,1/18/2023,$37.30,
3394066,4180,595,"Tubing Cutter, 1/8in to 1-1/18in",1/11/2023 8:27 PM,,1/18/2023,$37.30,
3413859,4180,9019,3D Printer,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413853,4180,7898,19V Laptop Charger,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413854,4180,7757,Garden Hose Sprayer,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413856,4180,320,Laminator,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413855,4180,7165,Hot Glue Gun,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413858,4180,8353,Jigsaw,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413857,4180,7313,Laser Level,1/22/2023 6:20 PM,,1/29/2023,$36.20,
3413866,4180,8766,Blu-ray Player,1/22/2023 6:35 PM,,1/29/2023,$36.20,
3417305,4180,7996,3D Printer,1/24/2023 7:34 PM,,1/31/2023,$36.00,
3417303,4180,7596,Work Light,1/24/2023 7:34 PM,,1/31/2023,$36.00,
3417304,4180,499,Work Light,1/24/2023 7:34 PM,,1/31/2023,$36.00,
3417301,4180,8176,Monitor,1/24/2023 7:34 PM,,1/31/2023,$36.00,
3417302,4180,7709,Multibit Screwdriver,1/24/2023 7:34 PM,,1/31/2023,$36.00,
3417300,4180,5666,Work Light,1/24/2023 7:34 PM,,1/31/2023,$36.00,
2264876,3073,7407,Adjusable Wrench,3/13/2021 11:51 AM,,3/20/2021,$104.20,
2264878,3073,393,Claw Hammer,3/13/2021 11:51 AM,,3/20/2021,$104.20,
2264879,3073,5881,"Combination Wrench, 5/8in",3/13/2021 11:51 AM,,3/20/2021,$104.20,
2264877,3073,32,Pry Bar,3/13/2021 11:51 AM,,3/20/2021,$104.20,
2264875,3073,7178,Vise Grip,3/13/2021 11:51 AM,,3/20/2021,$104.20,
2264880,3073,7315,Work Gloves,3/13/2021 11:51 AM,,3/20/2021,$104.20,
3763659,4708,7466,Screw Extractor Set,6/14/2023 9:07 PM,,6/21/2023,$21.90,
3763660,4708,8781,"6-Piece 8"" Wood Rasp Set",6/14/2023 9:07 PM,,6/21/2023,$21.90,
3763662,4708,440,Soldering Iron,6/14/2023 9:07 PM,,6/21/2023,$21.90,
3763663,4708,7945,Soldering Stand,6/14/2023 9:07 PM,,6/21/2023,$21.90,
3763664,4708,8168,"Soldering Iron, Large",6/14/2023 9:07 PM,,6/21/2023,$21.90,
3763661,4708,892,Automotive Test Kit,6/14/2023 9:07 PM,,6/21/2023,$21.90,
3763665,4708,7059,Spinner Wrench,6/14/2023 9:07 PM,,6/21/2023,$21.90,
4307882,4372,8069,Adjustable Wrench,1/18/2024 6:34 PM,,2/1/2024,$0.00,
4307881,4372,6131,Slip Joint Pliers,1/18/2024 6:34 PM,,2/1/2024,$0.00,
3742374,4677,248,Master Mind,6/6/2023 7:31 PM,,6/13/2023,$22.70,
3008000,3635,4637,Weed Wacker BATT_C 18V,7/3/2022 4:11 PM,,7/10/2022,$56.50,
3008001,3635,5539,Lawn Mower,7/3/2022 4:11 PM,,7/10/2022,$56.50,
3008002,3635,6796,Snow Shovel,7/3/2022 4:11 PM,,7/10/2022,$56.50,
3008003,3635,7773,Snow Shovel,7/3/2022 4:11 PM,,7/10/2022,$56.50,
3911050,4807,7366,Needle Nose Pliers,8/12/2023 1:16 AM,,8/19/2023,$16.00,Renewal
